time_stamps,processed_1_not_processed_0
2004318.2010,0
2004319.1740,0
2004319.1915,0
2004319.1920,0
2004320.1820,0
2004320.1825,0
2004320.2000,0
2004321.1730,0
2004321.1905,0
2004321.1910,0
2004322.1810,0
2004322.1950,0
2004323.1850,0
2004323.1855,0
2004323.2030,0
2004324.1755,0
2004324.1800,0
2004324.1935,0
2004324.1940,0
2004325.1840,0
2004325.1845,0
2004326.1745,0
2004326.1750,0
2004326.1925,0
2004327.1825,0
2004327.1830,0
2004327.2005,0
2004328.1730,0
2004328.1735,0
2004329.1815,0
2004329.1820,0
2004329.1955,0
2004330.1725,0
2004330.1900,0
2004330.2035,0
2004331.1805,0
2004331.1940,0
2004331.1945,0
2004332.1845,0
2004332.1850,0
2004332.2025,0
2004333.1750,0
2004333.1755,0
2004333.1930,0
2004333.1935,0
2004334.1835,0
2004334.2010,0
2004335.1740,0
2004335.1915,0
2004335.1920,0
2004336.1820,0
2004336.1825,0
2004336.2000,0
2004337.1730,0
2004337.1905,0
2004337.1910,0
2004338.1810,0
2004338.1815,0
2004338.1950,0
2004339.1850,0
2004339.1855,0
2004339.2030,0
2004340.1755,0
2004340.1800,0
2004340.1935,0
2004340.1940,0
2004341.1840,0
2004341.1845,0
2004342.1745,0
2004342.1750,0
2004342.1925,0
2004343.1830,0
2004343.2005,0
2004344.1730,0
2004344.1735,0
2004344.1910,0
2004344.1915,0
2004345.1815,0
2004345.1820,0
2004345.1955,0
2004346.1725,0
2004346.1900,0
2004346.2035,0
2004347.1805,0
2004347.1940,0
2004347.1945,0
2004348.1845,0
2004348.1850,0
2004348.2025,0
2004349.1750,0
2004349.1755,0
2004349.1930,0
2004349.1935,0
2004350.1835,0
2004350.1840,0
2004351.1740,0
2004351.1915,0
2004351.1920,0
2004352.1820,0
2004352.1825,0
2004352.2000,0
2004353.1730,0
2004353.1905,0
2004353.1910,0
2004354.1810,0
2004354.1815,0
2004354.1950,0
2004355.1850,0
2004355.1855,0
2004355.2030,0
2004356.1755,0
2004356.1800,0
2004356.1935,0
2004356.1940,0
2004357.1840,0
2004357.1845,0
2004357.2020,0
2004358.1745,0
2004358.1750,0
2004358.1925,0
2004360.1730,0
2004360.1735,0
2004360.1910,0
2004360.1915,0
2004361.1815,0
2004361.1820,0
2004361.1955,0
2004362.1725,0
2004362.1900,0
2004363.1805,0
2004363.1940,0
2004363.1945,0
2004364.1845,0
2004364.1850,0
2004364.2025,0
2004365.1750,0
2004365.1755,0
2004365.1930,0
2004365.1935,0
2004366.1835,0
2004366.1840,0
2005001.1740,0
2005001.1915,0
2005001.1920,0
2005002.1820,0
2005002.1825,0
2005002.2000,0
2005003.1730,0
2005003.1905,0
2005003.1910,0
2005004.1810,0
2005004.1815,0
2005004.1950,0
2005005.1855,0
2005005.2030,0
2005006.1755,0
2005006.1800,0
2005006.1935,0
2005006.1940,0
2005007.1840,0
2005007.1845,0
2005007.2020,0
2005008.1745,0
2005008.1750,0
2005008.1925,0
2005009.1830,0
2005009.2005,0
2005010.1730,0
2005010.1735,0
2005010.1910,0
2005010.1915,0
2005011.1815,0
2005011.1820,0
2005011.1955,0
2005012.1725,0
2005012.1900,0
2005012.1905,0
2005013.1805,0
2005013.1940,0
2005013.1945,0
2005014.1845,0
2005014.1850,0
2005014.2025,0
2005015.1750,0
2005015.1755,0
2005015.1930,0
2005015.1935,0
2005016.1835,0
2005016.1840,0
2005017.1740,0
2005017.1915,0
2005017.1920,0
2005018.1820,0
2005018.1825,0
2005018.2000,0
2005019.1730,0
2005019.1905,0
2005019.1910,0
2005020.1810,0
2005020.1815,0
2005020.1950,0
2005021.1855,0
2005021.2030,0
2005022.1755,0
2005022.1800,0
2005022.1935,0
2005022.1940,0
2005023.1840,0
2005023.1845,0
2005023.2020,0
2005024.1745,0
2005024.1750,0
2005024.1925,0
2005025.1830,0
2005025.2005,0
2005026.1730,0
2005026.1735,0
2005026.1910,0
2005026.1915,0
2005027.1815,0
2005027.1820,0
2005027.1955,0
2005028.1725,0
2005028.1900,0
2005028.1905,0
2005029.1805,0
2005029.1940,0
2005029.1945,0
2005030.1845,0
2005030.1850,0
2005030.2025,0
2005031.1750,0
2005031.1755,0
2005031.1930,0
2005031.1935,0
2005032.1835,0
2005032.1840,0
2005033.1740,0
2005033.1915,0
2005033.1920,0
2005034.1820,0
2005034.1825,0
2005034.2000,0
2005035.1730,0
2005035.1905,0
2005035.1910,0
2005036.1810,0
2005036.1815,0
2005036.1950,0
2005037.1855,0
2005037.2030,0
2005038.1755,0
2005038.1800,0
2005038.1935,0
2005038.1940,0
2005039.1840,0
2005039.1845,0
2005039.2020,0
2005040.1745,0
2005040.1750,0
2005040.1925,0
2005041.1830,0
2005041.2005,0
2005042.1730,0
2005042.1735,0
2005042.1910,0
2005042.1915,0
2005043.1815,0
2005043.1820,0
2005043.1955,0
2005044.1725,0
2005044.1900,0
2005045.1805,0
2005045.1940,0
2005045.1945,0
2005046.1845,0
2005046.1850,0
2005046.2025,0
2005047.1750,0
2005047.1755,0
2005047.1930,0
2005047.1935,0
2005048.1835,0
2005048.1840,0
2005049.1740,0
2005049.1915,0
2005049.1920,0
2005050.1820,0
2005050.1825,0
2005050.2000,0
2005051.1730,0
2005051.1905,0
2005051.1910,0
2005052.1810,0
2005052.1815,0
2005052.1950,0
2005053.1850,0
2005053.1855,0
2005053.2030,0
2005054.1755,0
2005054.1800,0
2005054.1935,0
2005054.1940,0
2005055.1840,0
2005055.1845,0
2005055.2020,0
2005056.1745,0
2005056.1750,0
2005056.1925,0
2005057.1830,0
2005057.2005,0
2005058.1730,0
2005058.1735,0
2005058.1910,0
2005058.1915,0
2005059.1955,0
2005060.1725,0
2005060.1900,0
2005061.1805,0
2005061.1940,0
2005061.1945,0
2005062.1845,0
2005062.1850,0
2005062.2025,0
2005063.1750,0
2005063.1755,0
2005063.1930,0
2005063.1935,0
2005064.1835,0
2005064.1840,0
2005065.1740,0
2005065.1915,0
2005065.1920,0
2005066.1820,0
2005066.1825,0
2005066.2000,0
2005067.1730,0
2005067.1905,0
2005067.1910,0
2005068.1810,0
2005068.1815,0
2005068.1950,0
2005069.1720,0
2005069.1855,0
2005069.2030,0
2005070.1755,0
2005070.1800,0
2005070.1935,0
2005070.1940,0
2005071.1840,0
2005071.1845,0
2005071.2020,0
2005072.1745,0
2005072.1750,0
2005072.1925,0
2005073.1830,0
2005073.2005,0
2005074.1730,0
2005074.1735,0
2005074.1910,0
2005074.1915,0
2005075.1815,0
2005075.1820,0
2005075.1955,0
2005076.1725,0
2005076.1900,0
2005076.1905,0
2005077.1805,0
2005077.1940,0
2005077.1945,0
2005078.1845,0
2005078.1850,0
2005078.2025,0
2005079.1750,0
2005079.1755,0
2005079.1930,0
2005079.1935,0
2005080.1835,0
2005080.1840,0
2005080.2015,0
2005081.1740,0
2005081.1920,0
2005082.1820,0
2005082.1825,0
2005082.2000,0
2005083.1730,0
2005083.1905,0
2005083.1910,0
2005084.1810,0
2005084.1815,0
2005084.1950,0
2005085.1855,0
2005085.2030,0
2005086.1755,0
2005086.1800,0
2005086.1935,0
2005086.1940,0
2005087.1840,0
2005087.1845,0
2005087.2020,0
2005088.1745,0
2005088.1750,0
2005088.1925,0
2005088.1930,0
2005089.1830,0
2005089.2005,0
2005090.1735,0
2005090.1910,0
2005090.1915,0
2005091.1815,0
2005091.1820,0
2005091.1955,0
2005092.1725,0
2005092.1900,0
2005092.1905,0
2005093.1805,0
2005093.1940,0
2005093.1945,0
2005094.1845,0
2005094.1850,0
2005094.2025,0
2005095.1750,0
2005095.1755,0
2005095.1930,0
2005095.1935,0
2005096.1835,0
2005096.1840,0
2005096.2015,0
2005097.1740,0
2005097.1920,0
2005098.1820,0
2005098.1825,0
2005098.2000,0
2005099.1730,0
2005099.1905,0
2005099.1910,0
2005100.1810,0
2005100.1815,0
2005100.1950,0
2005101.1855,0
2005101.2030,0
2005102.1755,0
2005102.1800,0
2005102.1935,0
2005102.1940,0
2005103.1840,0
2005103.1845,0
2005103.2020,0
2005104.1745,0
2005104.1750,0
2005104.1925,0
2005104.1930,0
2005105.1830,0
2005105.2005,0
2005106.1735,0
2005106.1910,0
2005106.1915,0
2005107.1815,0
2005107.1820,0
2005107.1955,0
2005108.1725,0
2005108.1900,0
2005108.1905,0
2005109.1805,0
2005109.1940,0
2005109.1945,0
2005110.1845,0
2005110.1850,0
2005110.2025,0
2005111.1750,0
2005111.1755,0
2005111.1930,0
2005111.1935,0
2005112.1835,0
2005112.1840,0
2005112.2015,0
2005113.1740,0
2005113.1745,0
2005113.1920,0
2005114.1820,0
2005114.1825,0
2005114.2000,0
2005115.1730,0
2005115.1905,0
2005115.1910,0
2005116.1810,0
2005116.1815,0
2005116.1950,0
2005117.1855,0
2005117.2030,0
2005118.1755,0
2005118.1800,0
2005118.1935,0
2005118.1940,0
2005119.1840,0
2005119.1845,0
2005119.2020,0
2005120.1745,0
2005120.1750,0
2005120.1925,0
2005120.1930,0
2005121.1830,0
2005121.2005,0
2005122.1735,0
2005122.1910,0
2005122.1915,0
2005123.1815,0
2005123.1820,0
2005123.1955,0
2005124.1725,0
2005124.1900,0
2005124.1905,0
2005125.1805,0
2005125.1940,0
2005125.1945,0
2005126.1845,0
2005126.1850,0
2005126.2025,0
2005127.1750,0
2005127.1755,0
2005127.1930,0
2005127.1935,0
2005128.1835,0
2005128.1840,0
2005128.2015,0
2005129.1740,0
2005129.1920,0
2005130.1820,0
2005130.1825,0
2005130.2000,0
2005131.1730,0
2005131.1905,0
2005131.1910,0
2005132.1810,0
2005132.1815,0
2005132.1950,0
2005133.1720,0
2005133.1855,0
2005133.2030,0
2005134.1755,0
2005134.1800,0
2005134.1935,0
2005134.1940,0
2005135.1840,0
2005135.1845,0
2005135.2020,0
2005136.1745,0
2005136.1750,0
2005136.1925,0
2005137.1830,0
2005137.2005,0
2005138.1735,0
2005138.1910,0
2005138.1915,0
2005139.1815,0
2005139.1820,0
2005139.1955,0
2005140.1725,0
2005140.1900,0
2005140.1905,0
2005141.1805,0
2005141.1940,0
2005141.1945,0
2005142.1845,0
2005142.1850,0
2005142.2025,0
2005143.1750,0
2005143.1755,0
2005143.1930,0
2005143.1935,0
2005144.1835,0
2005144.1840,0
2005144.2015,0
2005145.1740,0
2005145.1915,0
2005145.1920,0
2005146.1820,0
2005146.1825,0
2005146.2000,0
2005147.1730,0
2005147.1905,0
2005147.1910,0
2005148.1810,0
2005148.1815,0
2005148.1950,0
2005149.1855,0
2005149.2030,0
2005150.1755,0
2005150.1800,0
2005150.1935,0
2005150.1940,0
2005151.1840,0
2005151.1845,0
2005151.2020,0
2005152.1745,0
2005152.1750,0
2005152.1925,0
2005153.1830,0
2005153.2005,0
2005154.1730,0
2005154.1735,0
2005154.1910,0
2005154.1915,0
2005155.1815,0
2005155.1820,0
2005155.1955,0
2005156.1725,0
2005156.1900,0
2005157.1805,0
2005157.1940,0
2005157.1945,0
2005158.1845,0
2005158.1850,0
2005158.2025,0
2005159.1750,0
2005159.1755,0
2005159.1930,0
2005159.1935,0
2005161.1740,0
2005161.1915,0
2005161.1920,0
2005162.1820,0
2005162.1825,0
2005162.2000,0
2005163.1730,0
2005163.1905,0
2005163.1910,0
2005164.1810,0
2005164.1815,0
2005164.1950,0
2005165.1855,0
2005165.2030,0
2005166.1755,0
2005166.1800,0
2005166.1935,0
2005166.1940,0
2005167.1840,0
2005167.1845,0
2005167.2020,0
2005168.1745,0
2005168.1750,0
2005168.1925,0
2005169.1830,0
2005169.2005,0
2005170.1730,0
2005170.1735,0
2005170.1910,0
2005170.1915,0
2005171.1815,0
2005171.1820,0
2005171.1955,0
2005172.1725,0
2005172.1900,0
2005173.1805,0
2005173.1940,0
2005173.1945,0
2005174.1845,0
2005174.1850,0
2005174.2025,0
2005175.1750,0
2005175.1755,0
2005175.1930,0
2005175.1935,0
2005176.1835,0
2005176.1840,0
2005177.1740,0
2005177.1915,0
2005177.1920,0
2005178.1820,0
2005178.1825,0
2005178.2000,0
2005179.1730,0
2005179.1905,0
2005179.1910,0
2005180.1810,0
2005180.1815,0
2005180.1950,0
2005181.1855,0
2005181.2030,0
2005182.1755,0
2005182.1800,0
2005182.1935,0
2005182.1940,0
2005183.1840,0
2005183.1845,0
2005183.2020,0
2005184.1745,0
2005184.1750,0
2005184.1925,0
2005185.1830,0
2005185.2005,0
2005186.1730,0
2005186.1735,0
2005186.1910,0
2005186.1915,0
2005187.1815,0
2005187.1820,0
2005187.1955,0
2005188.1725,0
2005188.1900,0
2005188.1905,0
2005189.1805,0
2005189.1940,0
2005189.1945,0
2005190.1845,0
2005190.1850,0
2005190.2025,0
2005191.1750,0
2005191.1755,0
2005191.1930,0
2005191.1935,0
2005192.1835,0
2005192.1840,0
2005193.1740,0
2005193.1915,0
2005193.1920,0
2005194.1820,0
2005194.1825,0
2005194.2000,0
2005195.1730,0
2005195.1905,0
2005195.1910,0
2005196.1810,0
2005196.1815,0
2005196.1950,0
2005197.1720,0
2005197.1855,0
2005197.2030,0
2005198.1755,0
2005198.1800,0
2005198.1935,0
2005198.1940,0
2005199.1840,0
2005199.1845,0
2005199.2020,0
2005200.1745,0
2005200.1750,0
2005200.1925,0
2005201.1830,0
2005201.2005,0
2005202.1730,0
2005202.1735,0
2005202.1910,0
2005202.1915,0
2005203.1815,0
2005203.1820,0
2005203.1955,0
2005204.1725,0
2005204.1900,0
2005204.1905,0
2005205.1805,0
2005205.1940,0
2005205.1945,0
2005206.1845,0
2005206.1850,0
2005206.2025,0
2005207.1750,0
2005207.1755,0
2005207.1930,0
2005207.1935,0
2005208.1835,0
2005208.1840,0
2005209.1740,0
2005209.1915,0
2005209.1920,0
2005210.1820,0
2005210.1825,0
2005210.2000,0
2005211.1730,0
2005211.1905,0
2005211.1910,0
2005212.1810,0
2005212.1815,0
2005212.1950,0
2005213.1720,0
2005213.1855,0
2005213.2030,0
2005214.1755,0
2005214.1800,0
2005214.1935,0
2005214.1940,0
2005215.1840,0
2005215.1845,0
2005215.2020,0
2005216.1745,0
2005216.1750,0
2005216.1925,0
2005217.1830,0
2005217.2005,0
2005218.1730,0
2005218.1735,0
2005218.1910,0
2005218.1915,0
2005219.1815,0
2005219.1820,0
2005219.1955,0
2005220.1725,0
2005220.1900,0
2005220.1905,0
2005221.1805,0
2005221.1940,0
2005221.1945,0
2005222.1845,0
2005222.1850,0
2005222.2025,0
2005223.1750,0
2005223.1755,0
2005223.1930,0
2005223.1935,0
2005224.1835,0
2005224.1840,0
2005225.1740,0
2005225.1915,0
2005225.1920,0
2005226.1820,0
2005226.1825,0
2005226.2000,0
2005227.1730,0
2005227.1905,0
2005227.1910,0
2005228.1810,0
2005228.1815,0
2005228.1950,0
2005229.1855,0
2005229.2030,0
2005230.1755,0
2005230.1800,0
2005230.1935,0
2005230.1940,0
2005231.1840,0
2005231.1845,0
2005231.2020,0
2005232.1745,0
2005232.1750,0
2005232.1925,0
2005233.1830,0
2005233.2005,0
2005234.1730,0
2005234.1735,0
2005234.1910,0
2005234.1915,0
2005235.1815,0
2005235.1820,0
2005235.1955,0
2005236.1725,0
2005236.1900,0
2005237.1805,0
2005237.1940,0
2005237.1945,0
2005238.1845,0
2005238.1850,0
2005238.2025,0
2005239.1750,0
2005239.1755,0
2005239.1930,0
2005239.1935,0
2005240.1835,0
2005240.1840,0
2005241.1740,0
2005241.1915,0
2005241.1920,0
2005242.1820,0
2005242.1825,0
2005242.2000,0
2005243.1730,0
2005243.1905,0
2005243.1910,0
2005244.1810,0
2005244.1815,0
2005244.1950,0
2005245.1855,0
2005245.2030,0
2005246.1755,0
2005246.1800,0
2005246.1935,0
2005246.1940,0
2005247.1840,0
2005247.1845,0
2005247.2020,0
2005248.1745,0
2005248.1750,0
2005248.1925,0
2005249.1830,0
2005249.2005,0
2005250.1730,0
2005250.1735,0
2005250.1910,0
2005250.1915,0
2005251.1815,0
2005251.1820,0
2005251.1955,0
2005252.1725,0
2005252.1900,0
2005252.2035,0
2005253.1805,0
2005253.1940,0
2005253.1945,0
2005254.1845,0
2005254.1850,0
2005254.2025,0
2005255.1750,0
2005255.1755,0
2005255.1930,0
2005255.1935,0
2005256.1835,0
2005257.1740,0
2005257.1915,0
2005257.1920,0
2005258.2000,0
2005259.1730,0
2005259.1905,0
2005259.1910,0
2005260.1810,0
2005260.1815,0
2005260.1950,0
2005261.1850,0
2005261.1855,0
2005261.2030,0
2005262.1755,0
2005262.1800,0
2005262.1935,0
2005262.1940,0
2005263.1840,0
2005263.1845,0
2005263.2020,0
2005264.1745,0
2005264.1750,0
2005264.1925,0
2005265.1830,0
2005265.2005,0
2005267.1815,0
2005267.1820,0
2005267.1955,0
2005268.1725,0
2005268.1900,0
2005268.2035,0
2005269.1805,0
2005269.1940,0
2005269.1945,0
2005270.1845,0
2005270.1850,0
2005270.2025,0
2005271.1750,0
2005271.1755,0
2005271.1930,0
2005271.1935,0
2005272.1835,0
2005272.1840,0
2005273.1740,0
2005273.1915,0
2005273.1920,0
2005274.1820,0
2005274.1825,0
2005274.2000,0
2005275.1730,0
2005275.1905,0
2005275.1910,0
2005276.1810,0
2005276.1815,0
2005276.1950,0
2005277.1850,0
2005277.1855,0
2005277.2030,0
2005278.1755,0
2005278.1800,0
2005278.1935,0
2005278.1940,0
2005279.1840,0
2005279.1845,0
2005279.2020,0
2005280.1745,0
2005280.1750,0
2005280.1925,0
2005281.1830,0
2005281.2005,0
2005282.1730,0
2005282.1735,0
2005282.1910,0
2005282.1915,0
2005283.1815,0
2005283.1820,0
2005283.1955,0
2005284.1725,0
2005284.1900,0
2005285.1805,0
2005285.1940,0
2005285.1945,0
2005286.1845,0
2005286.1850,0
2005286.2025,0
2005287.1750,0
2005287.1755,0
2005287.1930,0
2005287.1935,0
2005288.1835,0
2005288.1840,0
2005289.1740,0
2005289.1915,0
2005289.1920,0
2005290.1820,0
2005290.1825,0
2005290.2000,0
2005291.1730,0
2005291.1905,0
2005291.1910,0
2005292.1810,0
2005292.1815,0
2005292.1950,0
2005293.1850,0
2005293.1855,0
2005293.2030,0
2005294.1755,0
2005294.1800,0
2005294.1935,0
2005294.1940,0
2005295.1840,0
2005295.1845,0
2005295.2020,0
2005296.1745,0
2005296.1750,0
2005296.1925,0
2005297.1830,0
2005297.2005,0
2005298.1730,0
2005298.1735,0
2005298.1910,0
2005298.1915,0
2005299.1815,0
2005299.1820,0
2005299.1955,0
2005300.1725,0
2005300.1900,0
2005301.1805,0
2005301.1940,0
2005301.1945,0
2005302.1845,0
2005302.1850,0
2005302.2025,0
2005303.1750,0
2005303.1755,0
2005303.1930,0
2005303.1935,0
2005304.1835,0
2005304.1840,0
2005305.1740,0
2005305.1915,0
2005305.1920,0
2005306.1820,0
2005306.1825,0
2005306.2000,0
2005307.1730,0
2005307.1905,0
2005307.1910,0
2005308.1810,0
2005308.1815,0
2005308.1950,0
2005309.1855,0
2005309.2030,0
2005310.1755,0
2005310.1800,0
2005310.1935,0
2005310.1940,0
2005311.1840,0
2005311.1845,0
2005311.2020,0
2005312.1745,0
2005312.1750,0
2005312.1925,0
2005313.1830,0
2005313.2005,0
2005314.1730,0
2005314.1735,0
2005314.1910,0
2005314.1915,0
2005315.1815,0
2005315.1820,0
2005315.1955,0
2005316.1725,0
2005316.1900,0
2005317.1805,0
2005317.1940,0
2005317.1945,0
2005318.1845,0
2005318.1850,0
2005318.2025,0
2005319.1750,0
2005319.1755,0
2005319.1930,0
2005319.1935,0
2005320.1835,0
2005320.1840,0
2005321.1740,0
2005321.1915,0
2005321.1920,0
2005322.1820,0
2005322.1825,0
2005322.2000,0
2005323.1730,0
2005323.1905,0
2005323.1910,0
2005324.1810,0
2005324.1815,0
2005324.1950,0
2005325.1855,0
2005325.2030,0
2005326.1755,0
2005326.1800,0
2005326.1935,0
2005326.1940,0
2005327.1840,0
2005327.1845,0
2005327.2020,0
2005328.1745,0
2005328.1750,0
2005328.1925,0
2005329.1830,0
2005329.2005,0
2005330.1730,0
2005330.1735,0
2005330.1910,0
2005330.1915,0
2005331.1815,0
2005331.1820,0
2005331.1955,0
2005332.1725,0
2005332.1900,0
2005333.1805,0
2005333.1940,0
2005333.1945,0
2005334.1845,0
2005334.1850,0
2005334.2025,0
2005335.1750,0
2005335.1755,0
2005335.1930,0
2005335.1935,0
2005336.1835,0
2005336.1840,0
2005337.1740,0
2005337.1915,0
2005337.1920,0
2005338.1820,0
2005338.1825,0
2005338.2000,0
2005339.1730,0
2005339.1905,0
2005339.1910,0
2005340.1810,0
2005340.1815,0
2005340.1950,0
2005341.1855,0
2005341.2030,0
2005342.1755,0
2005342.1800,0
2005342.1935,0
2005342.1940,0
2005343.1840,0
2005343.1845,0
2005343.2020,0
2005344.1745,0
2005344.1750,0
2005344.1925,0
2005345.1830,0
2005345.2005,0
2005346.1730,0
2005346.1735,0
2005346.1910,0
2005346.1915,0
2005347.1815,0
2005347.1820,0
2005347.1955,0
2005348.1725,0
2005348.1900,0
2005348.2035,0
2005349.1805,0
2005349.1940,0
2005349.1945,0
2005350.1845,0
2005350.1850,0
2005350.2025,0
2005351.1750,0
2005351.1755,0
2005351.1930,0
2005351.1935,0
2005352.1835,0
2005352.1840,0
2005353.1740,0
2005353.1915,0
2005353.1920,0
2005354.1820,0
2005354.1825,0
2005354.2000,0
2005355.1730,0
2005355.1905,0
2005355.1910,0
2005356.1810,0
2005356.1815,0
2005356.1950,0
2005357.1850,0
2005357.1855,0
2005357.2030,0
2005358.1755,0
2005358.1800,0
2005358.1935,0
2005358.1940,0
2005359.1840,0
2005359.1845,0
2005360.1745,0
2005360.1750,0
2005360.1925,0
2005361.1825,0
2005361.1830,0
2005361.2005,0
2005362.1730,0
2005362.1735,0
2005362.1910,0
2005362.1915,0
2005363.1815,0
2005363.1820,0
2005363.1955,0
2005364.1725,0
2005364.1900,0
2005364.2035,0
2005365.1805,0
2005365.1940,0
2005365.1945,0
2006001.1845,0
2006001.1850,0
2006001.2025,0
2006002.1750,0
2006002.1755,0
2006002.1930,0
2006002.1935,0
2006003.1835,0
2006003.2010,0
2006004.1740,0
2006004.1915,0
2006004.1920,0
2006005.1820,0
2006005.1825,0
2006005.2000,0
2006006.1730,0
2006006.1905,0
2006006.1910,0
2006007.1810,0
2006007.1950,0
2006008.1850,0
2006008.1855,0
2006008.2030,0
2006009.1755,0
2006009.1800,0
2006009.1935,0
2006009.1940,0
2006010.1840,0
2006010.1845,0
2006011.1745,0
2006011.1750,0
2006011.1925,0
2006012.1825,0
2006012.1830,0
2006012.2005,0
2006013.1730,0
2006013.1735,0
2006013.1910,0
2006013.1915,0
2006014.1815,0
2006014.1820,0
2006014.1955,0
2006015.1725,0
2006015.1900,0
2006015.2035,0
2006016.1800,0
2006016.1805,0
2006016.1940,0
2006016.1945,0
2006017.1845,0
2006017.1850,0
2006017.2025,0
2006018.1750,0
2006018.1755,0
2006018.1930,0
2006018.1935,0
2006019.1835,0
2006019.2010,0
2006020.1740,0
2006020.1915,0
2006020.1920,0
2006021.1820,0
2006021.1825,0
2006021.2000,0
2006022.1730,0
2006022.1905,0
2006022.1910,0
2006023.1810,0
2006023.1945,0
2006023.1950,0
2006024.1850,0
2006024.1855,0
2006024.2030,0
2006025.1755,0
2006025.1800,0
2006025.1935,0
2006025.1940,0
2006026.1840,0
2006026.1845,0
2006027.1745,0
2006027.1750,0
2006027.1925,0
2006028.1825,0
2006028.1830,0
2006028.2005,0
2006029.1730,0
2006029.1735,0
2006029.1910,0
2006029.1915,0
2006030.1815,0
2006030.1820,0
2006030.1955,0
2006031.1725,0
2006031.1900,0
2006031.2035,0
2006032.1805,0
2006032.1940,0
2006032.1945,0
2006033.1845,0
2006033.1850,0
2006033.2025,0
2006034.1750,0
2006034.1755,0
2006034.1930,0
2006034.1935,0
2006035.1835,0
2006035.2010,0
2006036.1740,0
2006036.1915,0
2006036.1920,0
2006037.1820,0
2006037.1825,0
2006037.2000,0
2006038.1730,0
2006038.1905,0
2006038.1910,0
2006039.1810,0
2006039.1815,0
2006039.1950,0
2006040.1850,0
2006040.1855,0
2006040.2030,0
2006041.1755,0
2006041.1800,0
2006041.1935,0
2006041.1940,0
2006042.1840,0
2006042.1845,0
2006043.1745,0
2006043.1750,0
2006043.1925,0
2006044.1830,0
2006044.2005,0
2006045.1730,0
2006045.1735,0
2006045.1910,0
2006045.1915,0
2006046.1815,0
2006046.1820,0
2006046.1955,0
2006047.1725,0
2006047.1900,0
2006047.2035,0
2006048.1805,0
2006048.1940,0
2006048.1945,0
2006049.1845,0
2006049.1850,0
2006049.2025,0
2006050.1750,0
2006050.1755,0
2006050.1930,0
2006050.1935,0
2006051.1835,0
2006052.1740,0
2006052.1915,0
2006052.1920,0
2006053.1820,0
2006053.1825,0
2006053.2000,0
2006054.1730,0
2006054.1905,0
2006054.1910,0
2006055.1810,0
2006055.1815,0
2006055.1950,0
2006056.1850,0
2006056.1855,0
2006056.2030,0
2006057.1755,0
2006057.1800,0
2006057.1935,0
2006057.1940,0
2006058.1840,0
2006058.1845,0
2006058.2020,0
2006059.1745,0
2006059.1750,0
2006059.1925,0
2006060.1830,0
2006060.2005,0
2006061.1730,0
2006061.1735,0
2006061.1910,0
2006061.1915,0
2006062.1815,0
2006062.1820,0
2006062.1955,0
2006063.1725,0
2006063.1900,0
2006064.1805,0
2006064.1940,0
2006064.1945,0
2006065.1845,0
2006065.1850,0
2006065.2025,0
2006066.1750,0
2006066.1755,0
2006066.1930,0
2006066.1935,0
2006067.1835,0
2006067.1840,0
2006068.1740,0
2006068.1915,0
2006068.1920,0
2006069.1820,0
2006069.1825,0
2006069.2000,0
2006070.1730,0
2006070.1905,0
2006070.1910,0
2006071.1810,0
2006071.1815,0
2006071.1950,0
2006072.1855,0
2006072.2030,0
2006073.1755,0
2006073.1800,0
2006073.1935,0
2006073.1940,0
2006074.1840,0
2006074.1845,0
2006074.2020,0
2006075.1745,0
2006075.1750,0
2006075.1925,0
2006076.1830,0
2006076.2005,0
2006077.1730,0
2006077.1735,0
2006077.1910,0
2006077.1915,0
2006078.1815,0
2006078.1820,0
2006078.1955,0
2006079.1725,0
2006079.1900,0
2006079.1905,0
2006080.1805,0
2006080.1940,0
2006080.1945,0
2006081.1845,0
2006081.1850,0
2006081.2025,0
2006082.1750,0
2006082.1755,0
2006082.1930,0
2006082.1935,0
2006083.1835,0
2006083.1840,0
2006084.1740,0
2006084.1915,0
2006084.1920,0
2006085.1820,0
2006085.1825,0
2006085.2000,0
2006086.1730,0
2006086.1905,0
2006086.1910,0
2006087.1810,0
2006087.1815,0
2006087.1950,0
2006088.1720,0
2006088.1855,0
2006088.2030,0
2006089.1755,0
2006089.1800,0
2006089.1935,0
2006089.1940,0
2006090.1840,0
2006090.1845,0
2006090.2020,0
2006091.1745,0
2006091.1750,0
2006091.1925,0
2006092.1830,0
2006092.2005,0
2006093.1730,0
2006093.1735,0
2006093.1910,0
2006093.1915,0
2006094.1815,0
2006094.1820,0
2006094.1955,0
2006095.1725,0
2006095.1900,0
2006095.1905,0
2006096.1805,0
2006096.1940,0
2006096.1945,0
2006097.1845,0
2006097.1850,0
2006097.2025,0
2006098.1750,0
2006098.1755,0
2006098.1930,0
2006098.1935,0
2006099.1835,0
2006099.1840,0
2006099.2015,0
2006100.1740,0
2006100.1920,0
2006101.1820,0
2006101.1825,0
2006101.2000,0
2006102.1730,0
2006102.1905,0
2006102.1910,0
2006103.1810,0
2006103.1815,0
2006103.1950,0
2006104.1720,0
2006104.1855,0
2006104.2030,0
2006105.1755,0
2006105.1800,0
2006105.1935,0
2006105.1940,0
2006106.1840,0
2006106.1845,0
2006106.2020,0
2006107.1745,0
2006107.1750,0
2006107.1925,0
2006108.1830,0
2006108.2005,0
2006109.1730,0
